Ticker,Price,MHC_Mean_3M_Return,MHC_AR,MHC_GPR,MHC_QAS
HP,39.880001068115234,0.17723756335059515,0.8922557126059595,138629.6228667103,1.3787432288471242
MTRN,215.0399932861328,0.15539629419748696,1.20945418536523,95920.69836673135,1.377163996575251
RKLB,135.75999450683594,0.4116662534200303,1.132920952881733,17.891709516601743,1.3647572624769477
SMTC,156.77999877929688,0.2597384691344895,1.0730003111608217,194.83752631355605,1.3627009819206135
ANNX,5.309999942779541,0.32736726686270645,1.2425376342570087,25.476041922324363,1.3610978756664462
SWBI,15.470000267028809,0.15476831883422892,1.1741909083389965,135356.4975228316,1.3597336243072295
TMQ,4.070000171661377,0.36681154195256904,1.8069464291598178,7.496650211744731,1.359571409314457
NOK,15.470000267028809,0.2697200093065361,1.2922936792297945,47.976537144824675,1.354185317272393
MATX,181.83999633789065,0.18274378114724207,1.3598205965512278,425.0470942083217,1.350623319991055
OIS,8.850000381469727,0.27994490612493095,1.2939795130684624,32.32131842340268,1.347981791109508
SSL,13.359999656677246,0.304365969578119,1.3115852669728896,29.86141249560009,1.34270038429269
SDEV,1.409999966621399,0.642493138667543,1.486099426140891,3.104732194212871,1.3271110154995787
FLEX,132.47000122070312,0.21387648951605764,1.5697203525600194,45.79086180554083,1.3250790575349611
RCUS,23.43000030517578,0.2545768955290016,1.785978000377192,13.885984423614946,1.3181585261120972
NVT,164.66000366210938,0.1742004260599757,1.2471769167816453,680.4241448931906,1.314953558701697
SIDU,5.119999885559082,0.5002068620879858,1.535195326245098,8.02190801656133,1.3147324467297412
OSS,17.829999923706055,0.3870347139512348,1.1778155275193862,17.671344178664093,1.300205885027794
GSL,38.02000045776367,0.14729896401271786,1.3353304456773796,1516.6338731606108,1.2889351980827415
ZIM,25.239999771118164,0.2849995541509241,1.206029038310055,49.60190392422016,1.2858455666887918
SEI,74.2699966430664,0.30697230126838393,1.1935460463975365,40.2609211491033,1.2801152703647227
AXGN,40.900001525878906,0.34474749617711953,1.0034560650983089,60.01744516166245,1.2761103610946825
NXT,130.5,0.2101538946648063,1.0323046388632107,386.04244475946456,1.268790486727308
KALU,175.47000122070312,0.2450114327748245,1.1284751794733667,237.96856675260395,1.2686546738146804
NE,52.0,0.22264403326223822,1.2857347488956403,88.10290590352695,1.2580735966633414
ARIS,17.239999771118164,0.38874833172933376,0.9131042144878085,39.59266019180276,1.251358717705023
NOV,20.809999465942383,0.12613000205546876,1.1089838370349892,104714.75384164532,1.2475277951702828
PWR,723.4400024414062,0.20380686094348135,1.1086390332330138,346.5835627959764,1.2422869220582096
MRNA,46.880001068115234,0.24194431121470222,1.3131432409755888,51.27069926673097,1.2373219752867806
LSCC,143.22000122070312,0.18822761569686725,0.9970686053313522,3330.486747530619,1.2373005221108913
TXG,23.68000030517578,0.1907885695589499,1.2952251449898942,102.11386240097758,1.2360992263856947
ASM,6.53000020980835,0.3856674884966109,1.2400588351953907,12.814089172955116,1.2344613603940031
USAS,5.800000190734863,0.45821347889475783,0.9506141669409548,17.13140978700705,1.2272265842368346
IESC,659.6500244140625,0.2449493758818622,1.1584836414508668,86.72348958624879,1.2232116415131746
NVMI,503.489990234375,0.22901206592867812,1.0487154230866036,338.77883418883454,1.2219511687225089
SSRM,29.719999313354492,0.2506344761547984,1.2924834864158155,40.16664890106457,1.2177764526417436
ALNT,63.369998931884766,0.20402523957674742,1.234973203588259,55.7320361852884,1.2156223749873005
PARR,58.83000183105469,0.2943723961960759,1.3062541300062733,33.47861902142867,1.2151280533624729
CAMT,167.3699951171875,0.2482045597967653,1.038143816572686,143.1733742906776,1.203402022310717
AMKR,65.75,0.30257457488088774,0.9419494913608099,92.1302417852346,1.1990916778460898
NKTR,66.61000061035156,0.5484229012578982,1.1513338389283825,7.929363202630604,1.1987497695002467
APA,38.79999923706055,0.20051916471973458,1.246869649673596,132.17346623168717,1.1925679941378964
PTEN,12.3100004196167,0.21993550452241664,1.253229849883003,243.95438210852484,1.1815305740081952
DY,411.2000122070313,0.20392210209471628,1.2696440725266234,114.40817822875029,1.1711828085733795
SATL,10.609999656677246,0.4916490491432447,1.436242035119019,4.953731919915703,1.1684644301084832
AG,19.450000762939453,0.3692450875633922,1.0294035956236463,21.07074280005189,1.1662729097370768
STOK,29.34000015258789,0.30032754314659077,1.2911843143310164,23.738889189304047,1.1641741973423583
BETR,25.61000061035156,0.2795508035076141,1.7963281228904666,3.351375149028104,1.1616925135316565
TGB,6.570000171661377,0.3308532731216374,1.1364363466244347,22.48987246774891,1.1610847572011467
ANDE,70.8499984741211,0.1843777324986336,0.8925943138002825,145754.3191904308,1.1565275946929292
GPRE,15.470000267028809,0.2607846424328645,1.279888251596487,26.986691095891825,1.1485648927727274
WBD,27.030000686645508,0.26865676590227033,1.4805069257875392,16.49722576146838,1.1422012879918895
QBTS,29.399999618530273,0.33022515223363647,1.51311863871552,4.223343542218155,1.1404315588595164
UMC,18.219999313354492,0.17652047369211077,1.1774251279770025,208.33766139439828,1.1381452873504352
EC,13.850000381469728,0.15117595220575128,1.3042577925687835,471.97378388752446,1.135363467213041
NVRI,19.600000381469727,0.24654286957624985,0.9299323710938724,204.56053093006503,1.134308651035951
VSTS,11.739999771118164,0.15941235359741485,1.0295298366601258,646.8937698423531,1.1338560181624744
ALLO,2.0,0.21522496940335448,1.2899548125345532,47.52592570654499,1.1282133957478746
CALY,15.380000114440918,0.17550496773063542,1.3118312311921767,109.79770459503813,1.1252288299500013
ROST,234.80999755859375,0.1341446618980108,0.9534886489873956,96459.73619367073,1.1239658849748448
WSR,18.989999771118164,0.1198245221907688,1.1480628292755664,95385.34644557431,1.118923256484918
MPWR,1589.81005859375,0.17759202032151805,1.0139483667673888,503.38961053014657,1.1112480309847075
APEI,51.5,0.24051612867506067,1.0155264560675814,134.04622212957116,1.1109198854234308
LQDA,60.97999954223633,0.26596236624110564,1.3742406670052223,20.781483206234693,1.1106265109800182
TSSI,12.010000228881836,0.3702446589266029,1.4384691388992636,3.903773217541203,1.1046902806834504
KGS,73.70999908447266,0.2543921095301162,1.3103477438298776,138.26237007253,1.1039370242009503
TH,17.899999618530273,0.2198180270949021,1.6573396406546563,9.816343871953865,1.103235694578787
KNSA,53.2400016784668,0.16266710614709556,1.079277582823561,974.2880827759286,1.1017294174363959
SEZL,102.8000030517578,0.318292504607686,1.7533291740703936,4.014309794595202,1.0982854578347445
ACRS,4.519999980926514,0.3334248253403086,0.8369661268964961,191.3226433066273,1.09755526199241
SU,67.33999633789062,0.1770191909230161,1.131658432320678,887.2134799573633,1.0943355326822144
LUMN,9.40999984741211,0.2692513396010268,1.628714208315879,4.683488823054678,1.093397148435487
IMNM,21.65999984741211,0.2756450966482277,1.2980048149516885,17.25490805981405,1.0933163363907246
BKSY,47.869998931884766,0.3155346218530434,1.3527190903214659,12.938262545392083,1.0890529383807213
